Country,scores,Edu,MPYears,Female,Minister,PartyLeader,Party,PovertyAgg,AgricultureAgg,EconomyAgg,EducationAgg,HealthAgg,InfrastructureAgg,SocialRightsAgg,PoliticalRightsAgg,ViolenceAgg,WaterAgg,WomenRightsAgg,Ruling,Matriloc,Matrilin,PoliticalJob,Year,CountryCorr,WomenRep,Polity,RulingParty,Proportional,Quota,GDPPC,Under5Mortality,Urban,GenderGap,WomenLabor,DistMag,ABWomen,PercRuling,PREG,ELF
Mali,-0.447731557,8,3,0,0,0,Independent,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,2010,-0.360771938,10.2,7,0.7808219,1,0,445,149,34,0.61,45,1.16,62,0.78,0.13,0.78
Mali,-1.184230574,4,13,0,0,1,"Convergence pour le dí©veloppement du Mali, CODEM",0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,2010,-0.360771938,10.2,7,0.7808219,1,0,445,149,34,0.61,45,1.16,62,0.78,0.13,0.78
Mali,-0.453996776,7,3,0,1,1,"CongríÂs national dinitiative dí©mocratique, CNID-FYT",0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,2010,-0.360771938,10.2,7,0.7808219,1,0,445,149,34,0.61,45,1.16,62,0.78,0.13,0.78
Mali,-1.019221496,5,3,0,0,1,"Mouvement patriotique pour le renouveau, MPR",0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,2010,-0.360771938,10.2,7,0.7808219,1,0,445,149,34,0.61,45,1.16,62,0.78,0.13,0.78
Mali,-1.184230574,7,3,0,0,0,Independent,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,2010,-0.360771938,10.2,7,0.7808219,1,0,445,149,34,0.61,45,1.16,62,0.78,0.13,0.78
Mali,-0.67741673,5,3,1,1,0,"Parti de la solidarití© et du progríÂs, PSP",0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2010,-0.360771938,10.2,7,0.7808219,1,0,445,149,34,0.61,45,1.16,62,0.78,0.13,0.78
Mali,-1.184230574,7,3,0,0,0,"Rassemblement pour le Mali, RPM",0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,2010,-0.360771938,10.2,7,0.7808219,1,0,445,149,34,0.61,45,1.16,62,0.78,0.13,0.78
Mali,0.485037297,6,13,1,0,1,"Union pour la rí©publique et la dí©mocratie, URD",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2010,-0.360771938,10.2,7,0.7808219,1,0,445,149,34,0.61,45,1.16,62,0.78,0.13,0.78
Mali,-1.184230574,9,3,0,1,0,Independent,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2010,-0.360771938,10.2,7,0.7808219,1,0,445,149,34,0.61,45,1.16,62,0.78,0.13,0.78
Mali,0.221187926,8,3,0,0,1,"Alliance pour la dí©mocratie au Mali-Parti pan-africain pour la libertí©, la solidarití© et la justice, ADEMA-PASJ",1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,2010,-0.360771938,10.2,7,0.7808219,1,0,445,149,34,0.61,45,1.16,62,0.78,0.13,0.78
Mali,-0.920381203,1,3,0,0,1,"Union pour la rí©publique et la dí©mocratie, URD",0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,2010,-0.360771938,10.2,7,0.7808219,1,0,445,149,34,0.61,45,1.16,62,0.78,0.13,0.78
Mali,-0.456829844,7,8,1,0,1,Independent,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2010,-0.360771938,10.2,7,0.7808219,1,0,445,149,34,0.61,45,1.16,62,0.78,0.13,0.78
Mali,-0.751842186,8,3,0,0,1,"Mouvement pour lIndependance, la Renaissance et lIntegration Africaine, MIRIA",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2010,-0.360771938,10.2,7,0.7808219,1,0,445,149,34,0.61,45,1.16,62,0.78,0.13,0.78
Mali,0.440618441,7,3,0,0,1,"Union pour la rí©publique et la dí©mocratie, URD",1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2010,-0.360771938,10.2,7,0.7808219,1,0,445,149,34,0.61,45,1.16,62,0.78,0.13,0.78
Mali,-0.465783387,6,3,0,0,1,"Union pour la rí©publique et la dí©mocratie, URD",0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2010,-0.360771938,10.2,7,0.7808219,1,0,445,149,34,0.61,45,1.16,62,0.78,0.13,0.78
Mali,-0.830639197,8,3,0,0,1,"Union pour la dí©mocratie et le dí©veloppement, UDD",0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2010,-0.360771938,10.2,7,0.7808219,1,0,445,149,34,0.61,45,1.16,62,0.78,0.13,0.78
Mali,-1.102514268,1,8,0,0,0,"Alliance pour la dí©mocratie au Mali-Parti pan-africain pour la libertí©, la solidarití© et la justice, ADEMA-PASJ",0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,2010,-0.360771938,10.2,7,0.7808219,1,0,445,149,34,0.61,45,1.16,62,0.78,0.13,0.78
Mali,-0.142658109,3,3,1,1,1,"Convergence pour le dí©veloppement du Mali, CODEM",0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,2010,-0.360771938,10.2,7,0.7808219,1,0,445,149,34,0.61,45,1.16,62,0.78,0.13,0.78
Mali,1.101512224,6,3,0,1,1,"Rassemblement pour le Mali, RPM",0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,2010,-0.360771938,10.2,7,0.7808219,1,0,445,149,34,0.61,45,1.16,62,0.78,0.13,0.78
Mali,-0.25146172,2,3,0,0,1,"Union pour la rí©publique et la dí©mocratie, URD",0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,2010,-0.360771938,10.2,7,0.7808219,1,0,445,149,34,0.61,45,1.16,62,0.78,0.13,0.78
Mali,-0.09414018,9,3,0,1,1,"Parti pour la Renaissance Nationale, PARENA",0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,2010,-0.360771938,10.2,7,0.7808219,1,0,445,149,34,0.61,45,1.16,62,0.78,0.13,0.78
Mali,1.101512224,7,3,0,1,1,"Mouvement patriotique pour le renouveau, MPR",0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2010,-0.360771938,10.2,7,0.7808219,1,0,445,149,34,0.61,45,1.16,62,0.78,0.13,0.78
Mali,-0.357989551,7,29,0,0,1,"Alliance pour la dí©mocratie au Mali-Parti pan-africain pour la libertí©, la solidarití© et la justice, ADEMA-PASJ",1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,2010,-0.360771938,10.2,7,0.7808219,1,0,445,149,34,0.61,45,1.16,62,0.78,0.13,0.78
Mali,1.101512224,7,3,0,0,1,"Alliance pour la dí©mocratie au Mali-Parti pan-africain pour la libertí©, la solidarití© et la justice, ADEMA-PASJ",1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,2010,-0.360771938,10.2,7,0.7808219,1,0,445,149,34,0.61,45,1.16,62,0.78,0.13,0.78
Mali,0.078159748,7,13,0,0,1,"Alliance pour la dí©mocratie au Mali-Parti pan-africain pour la libertí©, la solidarití© et la justice, ADEMA-PASJ",1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,2010,-0.360771938,10.2,7,0.7808219,1,0,445,149,34,0.61,45,1.16,62,0.78,0.13,0.78
Mali,-0.656531832,5,3,0,0,1,"Alliance pour la dí©mocratie au Mali-Parti pan-africain pour la libertí©, la solidarití© et la justice, ADEMA-PASJ",1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,2010,-0.360771938,10.2,7,0.7808219,1,0,445,149,34,0.61,45,1.16,62,0.78,0.13,0.78
Mali,-0.012423874,7,1,0,0,1,"Union pour la rí©publique et la dí©mocratie, URD",0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,2010,-0.360771938,10.2,7,0.7808219,1,0,445,149,34,0.61,45,1.16,62,0.78,0.13,0.78
Mali,1.101512224,4,3,0,0,1,"Alliance pour la dí©mocratie au Mali-Parti pan-africain pour la libertí©, la solidarití© et la justice, ADEMA-PASJ",0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,2010,-0.360771938,10.2,7,0.7808219,1,0,445,149,34,0.61,45,1.16,62,0.78,0.13,0.78
Mali,1.101512224,3,3,0,0,1,"Alliance pour la dí©mocratie au Mali-Parti pan-africain pour la libertí©, la solidarití© et la justice, ADEMA-PASJ",0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,2010,-0.360771938,10.2,7,0.7808219,1,0,445,149,34,0.61,45,1.16,62,0.78,0.13,0.78
Mali,-0.566789826,7,3,0,1,0,"CongríÂs national dinitiative dí©mocratique, CNID-FYT",0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,2010,-0.360771938,10.2,7,0.7808219,1,0,445,149,34,0.61,45,1.16,62,0.78,0.13,0.78
Mali,-0.012423874,6,3,0,1,1,"Solidarití© africaine pour la dí©mocratie et lindí©pendance, SADI",0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2010,-0.360771938,10.2,7,0.7808219,1,0,445,149,34,0.61,45,1.16,62,0.78,0.13,0.78
Mali,-1.184230574,4,3,0,0,1,"Rassemblement pour le Mali, RPM",1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2010,-0.360771938,10.2,7,0.7808219,1,0,445,149,34,0.61,45,1.16,62,0.78,0.13,0.78
Mali,-0.656531832,6,3,0,0,1,"Alliance pour la dí©mocratie au Mali-Parti pan-africain pour la libertí©, la solidarití© et la justice, ADEMA-PASJ",0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,2010,-0.360771938,10.2,7,0.7808219,1,0,445,149,34,0.61,45,1.16,62,0.78,0.13,0.78
Mali,-0.120448681,7,3,0,0,0,"Alliance pour la dí©mocratie au Mali-Parti pan-africain pour la libertí©, la solidarití© et la justice, ADEMA-PASJ",0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,2010,-0.360771938,10.2,7,0.7808219,1,0,445,149,34,0.61,45,1.16,62,0.78,0.13,0.78
Mali,-0.09414018,1,3,0,0,1,"Alliance pour la dí©mocratie au Mali-Parti pan-africain pour la libertí©, la solidarití© et la justice, ADEMA-PASJ",0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,2010,-0.360771938,10.2,7,0.7808219,1,0,445,149,34,0.61,45,1.16,62,0.78,0.13,0.78
Mali,0.522334747,4,18,0,1,0,"Union pour la rí©publique et la dí©mocratie, URD",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2010,-0.360771938,10.2,7,0.7808219,1,0,445,149,34,0.61,45,1.16,62,0.78,0.13,0.78
Mali,-0.378032833,4,3,0,1,1,"Union pour la rí©publique et la dí©mocratie, URD",1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2010,-0.360771938,10.2,7,0.7808219,1,0,445,149,34,0.61,45,1.16,62,0.78,0.13,0.78
Mali,-0.629864622,4,3,0,0,1,"Alliance pour la dí©mocratie au Mali-Parti pan-africain pour la libertí©, la solidarití© et la justice, ADEMA-PASJ",1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,2010,-0.360771938,10.2,7,0.7808219,1,0,445,149,34,0.61,45,1.16,62,0.78,0.13,0.78
Mali,0.158948212,1,3,0,0,1,"Solidarití© africaine pour la dí©mocratie et lindí©pendance, SADI",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2010,-0.360771938,10.2,7,0.7808219,1,0,445,149,34,0.61,45,1.16,62,0.78,0.13,0.78
Mali,-0.920381203,5,3,0,0,0,"Rassemblement pour le Mali, RPM",0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,2010,-0.360771938,10.2,7,0.7808219,1,0,445,149,34,0.61,45,1.16,62,0.78,0.13,0.78
Mali,-0.656531832,6,8,0,1,1,"Mouvement patriotique pour le renouveau, MPR",1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2010,-0.360771938,10.2,7,0.7808219,1,0,445,149,34,0.61,45,1.16,62,0.78,0.13,0.78
Mali,-0.302581746,9,4,0,1,1,"Alliance pour la dí©mocratie au Mali-Parti pan-africain pour la libertí©, la solidarití© et la justice, ADEMA-PASJ",0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,2010,-0.360771938,10.2,7,0.7808219,1,0,445,149,34,0.61,45,1.16,62,0.78,0.13,0.78
Mali,-0.54657185,9,3,0,1,0,"Alliance pour la dí©mocratie au Mali-Parti pan-africain pour la libertí©, la solidarití© et la justice, ADEMA-PASJ",1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,2010,-0.360771938,10.2,7,0.7808219,1,0,445,149,34,0.61,45,1.16,62,0.78,0.13,0.78
Mali,0.485037297,8,3,0,0,1,"Alliance pour la dí©mocratie au Mali-Parti pan-africain pour la libertí©, la solidarití© et la justice, ADEMA-PASJ",0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,2010,-0.360771938,10.2,7,0.7808219,1,0,445,149,34,0.61,45,1.16,62,0.78,0.13,0.78
Mali,-0.571516557,4,24,0,0,0,"Union pour la rí©publique et la dí©mocratie, URD",0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,2010,-0.360771938,10.2,7,0.7808219,1,0,445,149,34,0.61,45,1.16,62,0.78,0.13,0.78
Mali,-0.447731557,9,3,0,0,1,"Alliance pour la dí©mocratie au Mali-Parti pan-africain pour la libertí©, la solidarití© et la justice, ADEMA-PASJ",0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,2010,-0.360771938,10.2,7,0.7808219,1,0,445,149,34,0.61,45,1.16,62,0.78,0.13,0.78
Mozambique,1.101512224,4,4,0,0,1,"Frente de Libertaí_í£o de Moí_ambique, FRELIMO",1,1,1,0,0,0,0,0,0,0,0,1,NA,NA,0,2009,0.553586998,39.2,5,0.764,3,1,313,114,31,0.73,87,22.7,65,0.76,0.36,0.65
Mozambique,0.755946547,6,14,0,0,1,"Frente de Libertaí_í£o de Moí_ambique, FRELIMO",1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,2009,0.553586998,39.2,5,0.764,3,1,313,114,31,0.73,87,22.7,65,0.76,0.36,0.65
Mozambique,0.355730905,8,3,1,0,0,"Frente de Libertaí_í£o de Moí_ambique, FRELIMO",1,0,2,0,0,0,0,0,0,0,0,1,1,1,1,2009,0.553586998,39.2,5,0.764,3,1,313,114,31,0.73,87,22.7,65,0.76,0.36,0.65
Mozambique,1.101512224,6,4,0,0,1,"Frente de Libertaí_í£o de Moí_ambique, FRELIMO",0,0,2,0,0,0,0,0,1,0,0,1,1,1,0,2009,0.553586998,39.2,5,0.764,3,1,313,114,31,0.73,87,22.7,65,0.76,0.36,0.65
Mozambique,0.837662853,5,13,0,0,1,"Frente de Libertaí_í£o de Moí_ambique, FRELIMO",1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,2009,0.553586998,39.2,5,0.764,3,1,313,114,31,0.73,87,22.7,65,0.76,0.36,0.65
Mozambique,1.101512224,7,4,0,0,0,"Frente de Libertaí_í£o de Moí_ambique, FRELIMO",1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,2009,0.553586998,39.2,5,0.764,3,1,313,114,31,0.73,87,22.7,65,0.76,0.36,0.65
Mozambique,0.903831638,4,4,1,0,0,"Frente de Libertaí_í£o de Moí_ambique, FRELIMO",1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,2009,0.553586998,39.2,5,0.764,3,1,313,114,31,0.73,87,22.7,65,0.76,0.36,0.65
Mozambique,0.822115332,5,4,0,0,0,"Frente de Libertaí_í£o de Moí_ambique, FRELIMO",1,0,1,0,0,0,0,1,0,0,0,1,NA,NA,1,2009,0.553586998,39.2,5,0.764,3,1,313,114,31,0.73,87,22.7,65,0.76,0.36,0.65
Mozambique,1.101512224,5,8,0,1,1,"Frente de Libertaí_í£o de Moí_ambique, FRELIMO",1,0,1,1,0,0,0,0,0,0,0,1,NA,NA,0,2009,0.553586998,39.2,5,0.764,3,1,313,114,31,0.73,87,22.7,65,0.76,0.36,0.65
Mozambique,1.101512224,8,13,1,0,1,"Frente de Libertaí_í£o de Moí_ambique, FRELIMO",0,0,1,0,0,0,0,1,1,0,0,1,NA,NA,0,2009,0.553586998,39.2,5,0.764,3,1,313,114,31,0.73,87,22.7,65,0.76,0.36,0.65
Mozambique,1.101512224,5,4,1,0,1,"Frente de Libertaí_í£o de Moí_ambique, FRELIMO",0,1,1,0,1,0,0,0,0,0,0,1,1,1,0,2009,0.553586998,39.2,5,0.764,3,1,313,114,31,0.73,87,22.7,65,0.76,0.36,0.65
Mozambique,1.101512224,4,3,1,1,1,"Frente de Libertaí_í£o de Moí_ambique, FRELIMO",1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,2009,0.553586998,39.2,5,0.764,3,1,313,114,31,0.73,87,22.7,65,0.76,0.36,0.65
Mozambique,1.019795918,3,4,1,0,1,"Frente de Libertaí_í£o de Moí_ambique, FRELIMO",1,0,1,0,0,0,0,0,1,0,0,1,1,1,1,2009,0.553586998,39.2,5,0.764,3,1,313,114,31,0.73,87,22.7,65,0.76,0.36,0.65
Mozambique,0.804991345,6,13,1,0,1,"Frente de Libertaí_í£o de Moí_ambique, FRELIMO",1,0,1,0,0,0,0,0,1,0,0,1,NA,NA,0,2009,0.553586998,39.2,5,0.764,3,1,313,114,31,0.73,87,22.7,65,0.76,0.36,0.65
Mozambique,1.019795918,5,4,0,1,1,"Frente de Libertaí_í£o de Moí_ambique, FRELIMO",1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,2009,0.553586998,39.2,5,0.764,3,1,313,114,31,0.73,87,22.7,65,0.76,0.36,0.65
Mozambique,0.84300023,5,8,0,1,1,"Frente de Libertaí_í£o de Moí_ambique, FRELIMO",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2009,0.553586998,39.2,5,0.764,3,1,313,114,31,0.73,87,22.7,65,0.76,0.36,0.65
Mozambique,1.019795918,5,4,0,1,1,"Frente de Libertaí_í£o de Moí_ambique, FRELIMO",1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,2009,0.553586998,39.2,5,0.764,3,1,313,114,31,0.73,87,22.7,65,0.76,0.36,0.65
Mozambique,1.019795918,5,4,0,0,1,"Frente de Libertaí_í£o de Moí_ambique, FRELIMO",0,1,2,0,0,0,0,0,0,0,0,1,NA,NA,0,2009,0.553586998,39.2,5,0.764,3,1,313,114,31,0.73,87,22.7,65,0.76,0.36,0.65
Mozambique,1.101512224,4,9,1,0,1,"Frente de Libertaí_í£o de Moí_ambique, FRELIMO",0,0,2,0,0,0,0,0,0,0,0,1,NA,NA,0,2009,0.553586998,39.2,5,0.764,3,1,313,114,31,0.73,87,22.7,65,0.76,0.36,0.65
Mozambique,1.101512224,5,4,0,1,1,"Frente de Libertaí_í£o de Moí_ambique, FRELIMO",0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,2009,0.553586998,39.2,5,0.764,3,1,313,114,31,0.73,87,22.7,65,0.76,0.36,0.65
Mozambique,0.547146273,7,14,1,0,1,"Frente de Libertaí_í£o de Moí_ambique, FRELIMO",0,0,1,0,0,0,0,2,0,0,0,1,NA,NA,1,2009,0.553586998,39.2,5,0.764,3,1,313,114,31,0.73,87,22.7,65,0.76,0.36,0.65
Mozambique,0.822115332,7,14,1,0,1,"Frente de Libertaí_í£o de Moí_ambique, FRELIMO",1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,2009,0.553586998,39.2,5,0.764,3,1,313,114,31,0.73,87,22.7,65,0.76,0.36,0.65
Mozambique,1.019795918,4,14,1,0,1,"Frente de Libertaí_í£o de Moí_ambique, FRELIMO",1,0,1,0,0,0,0,0,0,0,0,1,NA,NA,1,2009,0.553586998,39.2,5,0.764,3,1,313,114,31,0.73,87,22.7,65,0.76,0.36,0.65
Mozambique,1.019795918,2,14,0,0,1,"Frente de Libertaí_í£o de Moí_ambique, FRELIMO",1,0,1,0,0,0,0,0,1,0,0,1,NA,NA,0,2009,0.553586998,39.2,5,0.764,3,1,313,114,31,0.73,87,22.7,65,0.76,0.36,0.65
Mozambique,1.101512224,4,3,0,0,1,"Frente de Libertaí_í£o de Moí_ambique, FRELIMO",1,0,1,0,0,0,0,0,0,1,0,1,NA,NA,0,2009,0.553586998,39.2,5,0.764,3,1,313,114,31,0.73,87,22.7,65,0.76,0.36,0.65
Mozambique,1.002671931,3,4,0,1,1,"Frente de Libertaí_í£o de Moí_ambique, FRELIMO",0,1,1,0,0,0,0,0,0,1,0,1,1,1,1,2009,0.553586998,39.2,5,0.764,3,1,313,114,31,0.73,87,22.7,65,0.76,0.36,0.65
Mozambique,1.019795918,7,14,0,0,1,"Frente de Libertaí_í£o de Moí_ambique, FRELIMO",1,0,1,1,0,0,0,0,0,0,0,1,NA,NA,0,2009,0.553586998,39.2,5,0.764,3,1,313,114,31,0.73,87,22.7,65,0.76,0.36,0.65
Mozambique,1.101512224,5,4,1,0,0,"Frente de Libertaí_í£o de Moí_ambique, FRELIMO",1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,2009,0.553586998,39.2,5,0.764,3,1,313,114,31,0.73,87,22.7,65,0.76,0.36,0.65
Mozambique,-0.032698127,3,9,1,0,1,"Frente de Libertaí_í£o de Moí_ambique, FRELIMO",1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,2009,0.553586998,39.2,5,0.764,3,1,313,114,31,0.73,87,22.7,65,0.76,0.36,0.65
Mozambique,1.019795918,5,9,1,0,1,"Frente de Libertaí_í£o de Moí_ambique, FRELIMO",1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,2009,0.553586998,39.2,5,0.764,3,1,313,114,31,0.73,87,22.7,65,0.76,0.36,0.65
Mozambique,0.190024956,6,9,0,0,1,"ResistíÈncia Nacional Moí_ambicana-Unií£o Electoral, RENAMO-UE",0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,2009,0.553586998,39.2,5,0.764,3,1,313,114,31,0.73,87,22.7,65,0.76,0.36,0.65
Mozambique,1.019795918,5,14,0,0,1,"ResistíÈncia Nacional Moí_ambicana-Unií£o Electoral, RENAMO-UE",0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,2009,0.553586998,39.2,5,0.764,3,1,313,114,31,0.73,87,22.7,65,0.76,0.36,0.65
Mozambique,1.019795918,2,3,0,0,1,"ResistíÈncia Nacional Moí_ambicana-Unií£o Electoral, RENAMO-UE",0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,2009,0.553586998,39.2,5,0.764,3,1,313,114,31,0.73,87,22.7,65,0.76,0.36,0.65
Mozambique,0.834132914,5,3.5,1,0,0,"ResistíÈncia Nacional Moí_ambicana-Unií£o Electoral, RENAMO-UE",1,0,0,0,0,0,0,2,0,0,0,0,NA,NA,0,2009,0.553586998,39.2,5,0.764,3,1,313,114,31,0.73,87,22.7,65,0.76,0.36,0.65
Mozambique,0.920955625,6,9,0,0,1,"ResistíÈncia Nacional Moí_ambicana-Unií£o Electoral, RENAMO-UE",1,0,0,0,0,0,0,2,0,0,0,0,NA,NA,0,2009,0.553586998,39.2,5,0.764,3,1,313,114,31,0.73,87,22.7,65,0.76,0.36,0.65
Mozambique,0.653576315,6,14,0,0,0,"ResistíÈncia Nacional Moí_ambicana-Unií£o Electoral, RENAMO-UE",1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,2009,0.553586998,39.2,5,0.764,3,1,313,114,31,0.73,87,22.7,65,0.76,0.36,0.65
Mozambique,1.019795918,5,4,0,0,1,"ResistíÈncia Nacional Moí_ambicana-Unií£o Electoral, RENAMO-UE",1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2009,0.553586998,39.2,5,0.764,3,1,313,114,31,0.73,87,22.7,65,0.76,0.36,0.65
Mozambique,1.101512224,3,4,1,0,1,"ResistíÈncia Nacional Moí_ambicana-Unií£o Electoral, RENAMO-UE",1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,2009,0.553586998,39.2,5,0.764,3,1,313,114,31,0.73,87,22.7,65,0.76,0.36,0.65
Mozambique,1.101512224,6,14,0,0,1,"ResistíÈncia Nacional Moí_ambicana-Unií£o Electoral, RENAMO-UE",0,0,0,0,0,0,0,2,1,0,0,0,NA,NA,0,2009,0.553586998,39.2,5,0.764,3,1,313,114,31,0.73,87,22.7,65,0.76,0.36,0.65
Mozambique,0.088351594,6,4,0,0,1,"ResistíÈncia Nacional Moí_ambicana-Unií£o Electoral, RENAMO-UE",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2009,0.553586998,39.2,5,0.764,3,1,313,114,31,0.73,87,22.7,65,0.76,0.36,0.65
Mozambique,1.101512224,3,4,1,1,1,"ResistíÈncia Nacional Moí_ambicana-Unií£o Electoral, RENAMO-UE",0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,2009,0.553586998,39.2,5,0.764,3,1,313,114,31,0.73,87,22.7,65,0.76,0.36,0.65
Mozambique,1.101512224,3,4,0,0,1,"ResistíÈncia Nacional Moí_ambicana-Unií£o Electoral, RENAMO-UE",1,0,1,0,0,1,0,0,0,0,0,0,NA,NA,1,2009,0.553586998,39.2,5,0.764,3,1,313,114,31,0.73,87,22.7,65,0.76,0.36,0.65
Mozambique,0.286032181,5,9,0,0,1,"ResistíÈncia Nacional Moí_ambicana-Unií£o Electoral, RENAMO-UE",0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1,2009,0.553586998,39.2,5,0.764,3,1,313,114,31,0.73,87,22.7,65,0.76,0.36,0.65
Mozambique,1.101512224,5,14,0,1,1,"ResistíÈncia Nacional Moí_ambicana-Unií£o Electoral, RENAMO-UE",0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,2009,0.553586998,39.2,5,0.764,3,1,313,114,31,0.73,87,22.7,65,0.76,0.36,0.65
Mozambique,0.367748487,6,6,1,0,1,"ResistíÈncia Nacional Moí_ambicana-Unií£o Electoral, RENAMO-UE",0,0,0,0,0,0,0,2,1,0,0,0,1,1,0,2009,0.553586998,39.2,5,0.764,3,1,313,114,31,0.73,87,22.7,65,0.76,0.36,0.65
Mozambique,-0.087777172,6,10,0,0,1,"ResistíÈncia Nacional Moí_ambicana-Unií£o Electoral, RENAMO-UE",1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,2009,0.553586998,39.2,5,0.764,3,1,313,114,31,0.73,87,22.7,65,0.76,0.36,0.65
Mozambique,1.101512224,5,14,1,0,1,"ResistíÈncia Nacional Moí_ambicana-Unií£o Electoral, RENAMO-UE",1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,2009,0.553586998,39.2,5,0.764,3,1,313,114,31,0.73,87,22.7,65,0.76,0.36,0.65
Mozambique,1.019795918,3,4,0,0,1,"ResistíÈncia Nacional Moí_ambicana-Unií£o Electoral, RENAMO-UE",0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,2009,0.553586998,39.2,5,0.764,3,1,313,114,31,0.73,87,22.7,65,0.76,0.36,0.65
Mozambique,0.903831638,4,5,1,0,0,"ResistíÈncia Nacional Moí_ambicana-Unií£o Electoral, RENAMO-UE",0,0,1,1,1,0,0,0,0,0,0,0,NA,NA,0,2009,0.553586998,39.2,5,0.764,3,1,313,114,31,0.73,87,22.7,65,0.76,0.36,0.65
Mozambique,1.019795918,3,4,0,0,1,"ResistíÈncia Nacional Moí_ambicana-Unií£o Electoral, RENAMO-UE",0,0,0,0,0,0,0,3,0,0,0,0,NA,NA,1,2009,0.553586998,39.2,5,0.764,3,1,313,114,31,0.73,87,22.7,65,0.76,0.36,0.65
Namibia,-0.087777172,4,10,0,0,1,"South West Africa Peoples Organization, SWAPO",0,1,1,1,0,0,0,0,0,0,0,1,NA,NA,1,2009,-0.052542126,26.9,6,0.7051282,3,0,4022,60,40,0.71,59,72,68,0.71,0.55,0.68
